product_name,price,image_url,category_name,receive_date,expiry_date,status,quantity
ส้มเอฮิเมะ บิ๊กแพ็ค แพ็คละ,229.00,https://o2o-static.lotuss.com/products/107654/75622062.jpg,ผลไม้,,2026-03-02,normal,0
องุ่นแดงไร้เมล็ด 300 กรัม แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107654/73845051.jpg,ผลไม้,,2026-03-03,normal,0
แอปเปิ้ลเอนวี่ 3 ลูก แพ็คละ,99.00,https://o2o-static.lotuss.com/products/107654/75206013.jpg,ผลไม้,,2026-03-01,normal,0
มะม่วงแก้วสุก กก.ละ,79.00/กก.,https://o2o-static.lotuss.com/products/107654/50733272.jpg,ผลไม้,,2026-02-28,normal,0
มะม่วงน้ำดอกไม้สุก กก.ละ,85.00/กก.,https://o2o-static.lotuss.com/products/107654/11674202.jpg,ผลไม้,,2026-03-10,normal,0
แอปเปิ้ลเซไคอิจิ ลูกละ,69.00,https://o2o-static.lotuss.com/products/77354/9567917.jpg,ผลไม้,,2026-03-07,normal,0
ส้มซูโม่ แพ็คละ,99.00,https://o2o-static.lotuss.com/products/107654/75566685.jpg,ผลไม้,,2026-03-03,normal,0
องุ่นไชน์มัสแคท 500 กรัม แพ็คละ,129.00,https://o2o-static.lotuss.com/products/107654/50882169.jpg,ผลไม้,,2026-03-01,normal,0
แอปเปิ้ลญี่ปุ่นโทกิ ลูกละ,99.00,https://o2o-static.lotuss.com/products/107654/74775510.jpg,ผลไม้,,2026-03-08,normal,0
ส้มสายพันธุ์เอฮิเมะ เนื้อเยลลี่ แพ็คละ,99.00,https://o2o-static.lotuss.com/products/107654/75566686.jpg,ผลไม้,,2026-03-02,normal,0
สตรอเบอร์รี่เกาหลี 250 กรัม แพ็คละ,159.00,https://o2o-static.lotuss.com/products/107654/75577301.jpg,ผลไม้,,2026-03-08,normal,0
องุ่นเขียวไร้เมล็ด จัมโบ้ 500 กรัม แพ็คละ,139.00,https://o2o-static.lotuss.com/products/107654/75622007.jpg,ผลไม้,,2026-03-04,normal,0
เชอร์รี่ 300 กรัม แพ็คละ,99.00,https://o2o-static.lotuss.com/products/107654/75572729.jpg,ผลไม้,,2026-03-09,normal,0
องุ่นดำไร้เมล็ดจัมโบ้ 500 กรัม แพ็คละ,139.00,https://o2o-static.lotuss.com/products/107654/75622006.jpg,ผลไม้,,2026-03-08,normal,0
แอปเปิ้ลซันฟูจิญี่ปุ่น ลูกละ,119.00,https://o2o-static.lotuss.com/products/107654/73140104.jpg,ผลไม้,,2026-03-08,normal,0
ส้มโวกันจิ๋ว 900 กรัม แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107654/75625063.jpg,ผลไม้,,2026-03-03,normal,0
ส้มแมนดาริน 4 ลูก แพ็คละ,49.00,https://o2o-static.lotuss.com/products/107654/51165389.jpg,ผลไม้,,2026-03-07,normal,0
เชอร์รี่ แพ็คละ,59.00,https://o2o-static.lotuss.com/products/107654/74914731.jpg,ผลไม้,,2026-03-05,normal,0
เชอร์รี่ 380 กรัม แพ็คละ,179.00,https://o2o-static.lotuss.com/products/107654/75636767.jpg,ผลไม้,,2026-03-07,normal,0
โลตัส สาลี่ทองพรีเมียม ลูกละ,59.00,https://o2o-static.lotuss.com/products/77354/7857713.jpg,ผลไม้,,2026-02-28,normal,0
องุ่นแดงไร้เมล็ด จัมโบ้ 500 กรัม แพ็คละ,139.00,https://o2o-static.lotuss.com/products/107654/75622005.jpg,ผลไม้,,2026-03-04,normal,0
แอปเปิ้ลโลลี่ป๊อป แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107654/75631040.jpg,ผลไม้,,2026-02-28,normal,0
สตรอเบอร์รี่เกาหลี 250 กรัม แพ็คละ,159.00,https://o2o-static.lotuss.com/products/107654/27305619.jpg,ผลไม้,,2026-03-07,normal,0
ส้มแมนดาริน สายพันธุ์ไต้หวัน กก.ละ,59.00/กก.,https://o2o-static.lotuss.com/products/107654/22439455.jpg,ผลไม้,,2026-03-09,normal,0
โลตัส กล้วยหอม หวีละ,59.00,https://o2o-static.lotuss.com/products/107654/2754533.jpg,ผลไม้,,2026-02-28,normal,0
สาลี่ทอง กก.ละ,49.00/กก.,https://o2o-static.lotuss.com/products/107654/70546746.jpg,ผลไม้,,2026-03-03,normal,0
องุ่นแดงไข่ปลา กก.ละ,109.00/กก.,https://o2o-static.lotuss.com/products/107654/72194944.jpg,ผลไม้,,2026-03-04,normal,0
องุ่นแดงนอก (เปรู) กก.ละ,139.00/กก.,https://o2o-static.lotuss.com/products/107654/70191956.jpg,ผลไม้,,2026-02-27,normal,0
ลำไยอีดอ กก.ละ,89.00/กก.,https://o2o-static.lotuss.com/products/107654/5029.jpg,ผลไม้,,2026-03-04,normal,0
ส้มสายน้ำผึ้ง กก.ละ,59.00/กก.,https://o2o-static.lotuss.com/products/107654/5339.jpg,ผลไม้,,2026-03-10,normal,0
แก้วมังกร กก.ละ,59.00/กก.,https://o2o-static.lotuss.com/products/107654/4134559.jpg,ผลไม้,,2026-02-28,normal,0
สาลี่น้ำผึ้ง กก.ละ,69.00/กก.,https://o2o-static.lotuss.com/products/107654/5532019.jpg,ผลไม้,,2026-03-05,normal,0
โลตัส แอปเปิ้ลฟูจิ ไซส์ XL ลูกละ,49.00,https://o2o-static.lotuss.com/products/107654/11054239.jpg,ผลไม้,,2026-03-08,normal,0
สาลี่หิมะ กก.ละ,69.00/กก.,https://o2o-static.lotuss.com/products/107654/70105006.jpg,ผลไม้,,2026-03-06,normal,0
ส้มนาเวลนำเข้า กก.ละ,69.00/กก.,https://o2o-static.lotuss.com/products/107654/70546754.jpg,ผลไม้,,2026-03-05,normal,0
โลตัส มะพร้าวน้ำหอมคัดพิเศษ ลูกละ,39.00,https://o2o-static.lotuss.com/products/107654/75310430.jpg,ผลไม้,,2026-03-02,normal,0
แอปเปิ้ลฟูจิ 3 ลูก แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107654/50625786.jpg,ผลไม้,,2026-03-08,normal,0
แอปเปิ้ลกาล่า 8 ลูก แพ็คละ,109.00,https://o2o-static.lotuss.com/products/107654/52164135.jpg,ผลไม้,,2026-03-10,normal,0
แอปเปิ้ลกาล่า ไซส์ S 10 ลูก แพ็คละ,129.00,https://o2o-static.lotuss.com/products/107654/17205905.jpg,ผลไม้,,2026-03-01,normal,0
อินทผาลัม 250 กรัม,169.00,https://o2o-static.lotuss.com/products/107654/2427451.jpg,ผลไม้,,2026-02-27,normal,0
อโวคาโดนำเข้า ลูกละ,49.00,https://o2o-static.lotuss.com/products/107654/13258052.jpg,ผลไม้,,2026-02-28,normal,0
มะละกอฮอลแลนด์ กก.ละ,59.00/กก.,https://o2o-static.lotuss.com/products/107654/14969130.jpg,ผลไม้,,2026-03-09,normal,0
แตงโมตอปิโด กก.ละ,39.00/กก.,https://o2o-static.lotuss.com/products/107654/20125453.jpg,ผลไม้,,2026-03-01,normal,0
ลูกพรุนไร้เมล็ด ขนาด 250 กรัม,169.00,https://o2o-static.lotuss.com/products/107654/25999680.jpg,ผลไม้,,2026-03-08,normal,0
บลูเบอร์รี่สด 125 กรัม แพ็คละ,69.00,https://o2o-static.lotuss.com/products/107654/16306821.jpg,ผลไม้,,2026-03-08,normal,0
โลตัส อโวคาโดไทย แพ็คละ,55.00,https://o2o-static.lotuss.com/products/107654/72924225.jpg,ผลไม้,,2026-03-02,normal,0
แอปเปิ้ลพิงค์เลดี้ ไซส์ L 3 ลูก แพ็คละ,79.00,https://o2o-static.lotuss.com/products/107654/51409407.jpg,ผลไม้,,2026-03-05,normal,0
แลนด์โกรว์ มะขามแกะเม็ด แพ็คละ,249.00,https://o2o-static.lotuss.com/products/107654/72551585.jpg,ผลไม้,,2026-03-04,normal,0
ส้มเขียวหวาน กก.ละ,55.00/กก.,https://o2o-static.lotuss.com/products/107654/13665243.jpg,ผลไม้,,2026-03-02,normal,0
องุ่นเขียวไร้เมล็ด คัดพิเศษ กก.ละ,359.00/กก.,https://o2o-static.lotuss.com/products/107654/73131466.jpg,ผลไม้,,2026-03-10,normal,0
แตงโมเหลือง กก.ละ,39.00/กก.,https://o2o-static.lotuss.com/products/107654/20125461.jpg,ผลไม้,,2026-03-08,normal,0
แอปริคอท 250 กรัม,219.00,https://o2o-static.lotuss.com/products/107654/10799494.jpg,ผลไม้,,2026-03-03,normal,0
เชลียง พริกเกลือผงบ๊วย แพ็คละ,27.00,https://o2o-static.lotuss.com/products/107654/5105145.jpg,ผลไม้,,2026-03-09,normal,0
ลูกพีช แพ็คละ,99.00,https://o2o-static.lotuss.com/products/107654/50629177.jpg,ผลไม้,,2026-02-28,normal,0
อินทผลัม 50 กรัม แพ็คละ,39.00,https://o2o-static.lotuss.com/products/107654/23895500.jpg,ผลไม้,,2026-03-03,normal,0
ส้มแมนดาริน ออสเตรเลีย กก.ละ,59.00/กก.,https://o2o-static.lotuss.com/products/107654/20926774.jpg,ผลไม้,,2026-02-27,normal,0
แตงโมกินรี กก.ละ,33.00/กก.,https://o2o-static.lotuss.com/products/107654/20125445.jpg,ผลไม้,,2026-03-10,normal,0
ลูกฟิกส์ 250 กรัม,219.00,https://o2o-static.lotuss.com/products/107654/10799478.jpg,ผลไม้,,2026-02-27,normal,0
กีวีทอง จัมโบ้ ลูกละ,29.00,https://o2o-static.lotuss.com/products/107654/73555002.jpg,ผลไม้,,2026-03-09,normal,0
ตะไคร้น้ำปลาหวาน รสดั้งเดิม 200 กรัม,64.00,https://o2o-static.lotuss.com/products/107654/71339159.jpg,ผลไม้,,2026-02-27,normal,0
โลตัส พุทรานมสด 500 กรัม แพ็คละ,45.00,https://o2o-static.lotuss.com/products/107654/74990616.jpg,ผลไม้,,2026-03-08,normal,0
โลตัส สับปะรดปัตตาเวีย ลูกละ,29.00,https://o2o-static.lotuss.com/products/107654/8348022.jpg,ผลไม้,,2026-02-28,normal,0
โลตัส มะพร้าวน้ำหอมคัดพิเศษ ลูกละ,39.00,https://o2o-static.lotuss.com/products/107654/8348049.jpg,ผลไม้,,2026-03-05,normal,0
อินทผลัมแห้งพันธุ์ฮาลาวี 600 กรัม แพ็คละ,199.00,https://o2o-static.lotuss.com/products/107654/51427034.jpg,ผลไม้,,2026-03-03,normal,0
โลตัส กล้วยน้ำว้า แพ็คละ,25.00,https://o2o-static.lotuss.com/products/107654/23693312.jpg,ผลไม้,,2026-03-01,normal,0
โลตัส อโวคาโดไทย 1 กก. แพ็คละ,129.00,https://o2o-static.lotuss.com/products/107654/51300011.jpg,ผลไม้,,2026-03-09,normal,0
แอปเปิ้ลพิงค์เลดี้ 8 ลูก แพ็คละ,109.00,https://o2o-static.lotuss.com/products/107654/51963809.jpg,ผลไม้,,2026-03-03,normal,0
องุ่นแดงไร้เมล็ด คัดพิเศษ กก.ละ,359.00/กก.,https://o2o-static.lotuss.com/products/107654/73129585.jpg,ผลไม้,,2026-03-05,normal,0
สาลี่หอม กก.ละ,49.00/กก.,https://o2o-static.lotuss.com/products/107654/851795.jpg,ผลไม้,,2026-03-09,normal,0
ออซบลู บลูเบอร์รี่สด 125 กรัม แพ็คละ,119.00,https://o2o-static.lotuss.com/products/107654/50610452.jpg,ผลไม้,,2026-03-06,normal,0
อโวคาโดไทย แพ็คละ,55.00,https://o2o-static.lotuss.com/products/107654/51885487.jpg,ผลไม้,,2026-03-05,normal,0
แอปเปิ้ลกาล่า ไซส์ M 3 ลูก แพ็คละ,59.00,https://o2o-static.lotuss.com/products/107654/52195956.jpg,ผลไม้,,2026-03-08,normal,0
กนกวรรณ-กะปิหวานรสดั้งเดิม,55.00,https://o2o-static.lotuss.com/products/107654/72607769.jpg,ผลไม้,,2026-02-27,normal,0
กนกวรรณ-น้ำปลาหวานรสดั้งเดิม,55.00,https://o2o-static.lotuss.com/products/107654/72607750.jpg,ผลไม้,,2026-03-05,normal,0
โลตัส สับปะรด MD2 ลูกละ,69.00,https://o2o-static.lotuss.com/products/107654/52201962.jpg,ผลไม้,,2026-03-07,normal,0
แอปเปิ้ลร็อคคิต แพ็คละ,59.00,https://o2o-static.lotuss.com/products/107654/52286267.jpg,ผลไม้,,2026-03-10,normal,0
สตรอเบอร์รี่ไวท์ อิชิโกะ แพ็คละ,999.00,https://o2o-static.lotuss.com/products/107654/52286238.jpg,ผลไม้,,2026-03-04,normal,0
เงาะ กก.ละ,39.00/กก.,https://o2o-static.lotuss.com/products/107654/243574.jpg,ผลไม้,,2026-03-02,normal,0
มะปรางหวาน 500 กรัม แพ็คละ,129.00,https://o2o-static.lotuss.com/products/107654/51762759.jpg,ผลไม้,,2026-03-07,normal,0
แตงโมทัมอัพ กก.ละ,39.00/กก.,https://o2o-static.lotuss.com/products/107654/52307647.jpg,ผลไม้,,2026-02-27,normal,0
กนกวรรณกะปิหวาน กระปุกละ 150 กรัม,35.00,https://o2o-static.lotuss.com/products/107654/74739255.jpg,ผลไม้,,2026-03-07,normal,0
